,RollType,strength,dexterity,constituion,intellegence,wisdom,charisma,str mod,dex mod,con mod,int mod,wis mod,char mod
2914,Colville,9,12,15,12,16,13,-1,1,2,1,3,1
2915,Colville,12,12,10,17,16,10,1,1,0,3,3,0
2916,Colville,15,16,11,10,9,14,2,3,0,0,-1,2
2917,Colville,15,12,15,15,17,13,2,1,2,2,3,1
2918,Colville,12,17,16,13,16,12,1,3,3,1,3,1
2919,Colville,15,9,15,17,8,15,2,-1,2,3,-1,2
2920,Colville,14,9,11,16,6,17,2,-1,0,3,-2,3
2921,Colville,12,11,15,15,15,14,1,0,2,2,2,2
2922,Colville,11,12,16,15,10,11,0,1,3,2,0,0
2923,Colville,17,18,9,15,11,12,3,4,-1,2,0,1
2924,Colville,17,12,16,11,17,11,3,1,3,0,3,0
2925,Colville,15,12,12,17,15,8,2,1,1,3,2,-1
2926,Colville,14,16,12,17,15,13,2,3,1,3,2,1
2927,Colville,10,13,17,18,9,10,0,1,3,4,-1,0
2928,Colville,11,18,10,16,10,14,0,4,0,3,0,2
2929,Colville,18,8,13,9,11,18,4,-1,1,-1,0,4
2930,Colville,9,13,15,7,11,17,-1,1,2,-2,0,3
2931,Colville,8,16,9,17,12,14,-1,3,-1,3,1,2
2932,Colville,11,15,12,16,12,13,0,2,1,3,1,1
2933,Colville,18,14,14,12,15,15,4,2,2,1,2,2
2934,Colville,11,13,11,16,16,16,0,1,0,3,3,3
2935,Colville,16,8,13,16,11,14,3,-1,1,3,0,2
2936,Colville,12,16,11,15,12,13,1,3,0,2,1,1
2937,Colville,13,10,10,17,10,17,1,0,0,3,0,3
2938,Colville,17,17,15,14,12,11,3,3,2,2,1,0
2939,Colville,16,12,9,8,10,15,3,1,-1,-1,0,2
2940,Colville,11,17,14,14,17,14,0,3,2,2,3,2
2941,Colville,15,11,10,15,13,14,2,0,0,2,1,2
2942,Colville,11,17,14,14,10,15,0,3,2,2,0,2
2943,Colville,10,17,10,16,14,13,0,3,0,3,2,1
2944,Colville,8,16,17,11,13,13,-1,3,3,0,1,1
2945,Colville,7,12,15,15,12,9,-2,1,2,2,1,-1
2946,Colville,17,8,14,15,10,13,3,-1,2,2,0,1
2947,Colville,11,13,15,15,11,10,0,1,2,2,0,0
2948,Colville,10,13,14,15,12,15,0,1,2,2,1,2
2949,Colville,17,17,12,13,9,9,3,3,1,1,-1,-1
2950,Colville,10,16,15,8,11,11,0,3,2,-1,0,0
2951,Colville,17,8,15,12,14,9,3,-1,2,1,2,-1
2952,Colville,13,12,17,10,10,15,1,1,3,0,0,2
2953,Colville,15,18,8,15,13,14,2,4,-1,2,1,2
2954,Colville,10,12,17,15,12,16,0,1,3,2,1,3
2955,Colville,7,12,13,16,13,17,-2,1,1,3,1,3
2956,Colville,14,13,11,15,17,12,2,1,0,2,3,1
2957,Colville,15,17,14,13,9,12,2,3,2,1,-1,1
2958,Colville,15,17,10,14,9,10,2,3,0,2,-1,0
2959,Colville,16,7,10,16,10,12,3,-2,0,3,0,1
2960,Colville,7,16,14,11,13,17,-2,3,2,0,1,3
2961,Colville,11,16,18,13,12,16,0,3,4,1,1,3
2962,Colville,14,12,12,16,15,9,2,1,1,3,2,-1
2963,Colville,14,16,15,7,13,16,2,3,2,-2,1,3
2964,Colville,17,8,15,15,12,13,3,-1,2,2,1,1
2965,Colville,11,12,16,10,16,16,0,1,3,0,3,3
2966,Colville,15,11,14,14,13,16,2,0,2,2,1,3
2967,Colville,13,13,15,11,10,15,1,1,2,0,0,2
2968,Colville,9,16,13,13,9,15,-1,3,1,1,-1,2
2969,Colville,12,15,14,12,18,13,1,2,2,1,4,1
2970,Colville,10,8,17,12,6,16,0,-1,3,1,-2,3
2971,Colville,15,8,13,14,16,9,2,-1,1,2,3,-1
2972,Colville,5,16,16,10,12,12,-3,3,3,0,1,1
2973,Colville,11,17,11,7,18,14,0,3,0,-2,4,2
2974,Colville,16,10,11,6,15,9,3,0,0,-2,2,-1
2975,Colville,11,17,14,10,13,15,0,3,2,0,1,2
2976,Colville,15,9,15,10,7,17,2,-1,2,0,-2,3
2977,Colville,14,13,15,14,11,17,2,1,2,2,0,3
2978,Colville,15,12,10,17,12,11,2,1,0,3,1,0
2979,Colville,15,17,15,16,15,10,2,3,2,3,2,0
2980,Colville,15,10,14,10,15,15,2,0,2,0,2,2
2981,Colville,16,12,14,18,9,12,3,1,2,4,-1,1
2982,Colville,14,13,11,15,17,10,2,1,0,2,3,0
2983,Colville,18,9,11,10,16,7,4,-1,0,0,3,-2
2984,Colville,17,12,15,16,14,14,3,1,2,3,2,2
2985,Colville,15,14,13,16,6,9,2,2,1,3,-2,-1
2986,Colville,14,16,17,12,16,8,2,3,3,1,3,-1
2987,Colville,10,10,18,14,14,16,0,0,4,2,2,3
2988,Colville,15,15,11,16,13,12,2,2,0,3,1,1
2989,Colville,10,17,10,16,10,14,0,3,0,3,0,2
2990,Colville,16,14,12,10,15,16,3,2,1,0,2,3
2991,Colville,18,11,10,18,10,14,4,0,0,4,0,2
2992,Colville,13,11,13,9,16,15,1,0,1,-1,3,2
2993,Colville,14,16,11,9,15,11,2,3,0,-1,2,0
2994,Colville,12,18,13,14,12,16,1,4,1,2,1,3
2995,Colville,13,13,9,9,15,15,1,1,-1,-1,2,2
2996,Colville,16,9,15,12,16,10,3,-1,2,1,3,0
2997,Colville,15,14,17,15,14,10,2,2,3,2,2,0
2998,Colville,12,17,8,15,10,17,1,3,-1,2,0,3
2999,Colville,11,9,16,15,14,15,0,-1,3,2,2,2
