,roll_type,strength,dexterity,constitution,intellegence,wisdom,charisma,str mod,dex mod,con mod,int mod,wis mod,char mod
2916,Colville,7,18,9,15,5,8,-2,4,-1,2,-3,-1
2917,Colville,17,16,10,14,10,11,3,3,0,2,0,0
2918,Colville,16,15,14,15,10,18,3,2,2,2,0,4
2919,Colville,11,15,17,13,17,9,0,2,3,1,3,-1
2920,Colville,11,15,18,13,12,15,0,2,4,1,1,2
2921,Colville,9,6,12,9,18,16,-1,-2,1,-1,4,3
2922,Colville,11,15,11,13,15,9,0,2,0,1,2,-1
2923,Colville,11,12,16,16,10,10,0,1,3,3,0,0
2924,Colville,12,14,15,16,12,12,1,2,2,3,1,1
2925,Colville,14,15,18,17,17,8,2,2,4,3,3,-1
2926,Colville,14,14,13,18,16,17,2,2,1,4,3,3
2927,Colville,15,13,16,10,15,12,2,1,3,0,2,1
2928,Colville,17,14,11,14,8,15,3,2,0,2,-1,2
2929,Colville,17,8,10,13,18,7,3,-1,0,1,4,-2
2930,Colville,9,17,12,14,13,15,-1,3,1,2,1,2
2931,Colville,13,15,9,15,15,12,1,2,-1,2,2,1
2932,Colville,15,12,16,15,9,12,2,1,3,2,-1,1
2933,Colville,15,16,16,13,11,12,2,3,3,1,0,1
2934,Colville,17,11,10,18,14,13,3,0,0,4,2,1
2935,Colville,13,15,15,11,15,9,1,2,2,0,2,-1
2936,Colville,11,14,15,15,14,9,0,2,2,2,2,-1
2937,Colville,8,16,15,13,15,10,-1,3,2,1,2,0
2938,Colville,13,16,16,14,7,8,1,3,3,2,-2,-1
2939,Colville,12,6,16,8,14,17,1,-2,3,-1,2,3
2940,Colville,17,8,10,16,12,9,3,-1,0,3,1,-1
2941,Colville,17,14,14,13,16,18,3,2,2,1,3,4
2942,Colville,15,18,11,15,10,13,2,4,0,2,0,1
2943,Colville,17,15,14,9,13,11,3,2,2,-1,1,0
2944,Colville,15,9,15,14,16,14,2,-1,2,2,3,2
2945,Colville,12,17,15,13,12,7,1,3,2,1,1,-2
2946,Colville,15,7,18,10,14,14,2,-2,4,0,2,2
2947,Colville,16,12,14,10,16,13,3,1,2,0,3,1
2948,Colville,13,15,12,18,16,17,1,2,1,4,3,3
2949,Colville,14,15,17,16,14,12,2,2,3,3,2,1
2950,Colville,16,11,15,12,5,13,3,0,2,1,-3,1
2951,Colville,14,16,15,15,15,7,2,3,2,2,2,-2
2952,Colville,12,16,14,14,16,15,1,3,2,2,3,2
2953,Colville,15,10,16,12,12,12,2,0,3,1,1,1
2954,Colville,13,6,16,14,16,14,1,-2,3,2,3,2
2955,Colville,15,9,16,14,10,14,2,-1,3,2,0,2
2956,Colville,17,13,8,15,13,12,3,1,-1,2,1,1
2957,Colville,13,16,9,12,10,15,1,3,-1,1,0,2
2958,Colville,14,18,15,12,14,12,2,4,2,1,2,1
2959,Colville,18,14,13,11,17,12,4,2,1,0,3,1
2960,Colville,14,15,12,14,6,15,2,2,1,2,-2,2
2961,Colville,15,15,13,7,9,10,2,2,1,-2,-1,0
2962,Colville,13,15,8,15,11,12,1,2,-1,2,0,1
2963,Colville,13,15,12,6,12,17,1,2,1,-2,1,3
2964,Colville,14,13,15,17,12,13,2,1,2,3,1,1
2965,Colville,9,15,11,16,7,13,-1,2,0,3,-2,1
2966,Colville,16,14,12,16,14,17,3,2,1,3,2,3
2967,Colville,11,11,12,18,17,11,0,0,1,4,3,0
2968,Colville,12,6,16,12,11,15,1,-2,3,1,0,2
2969,Colville,11,14,15,9,14,16,0,2,2,-1,2,3
2970,Colville,14,14,14,11,16,15,2,2,2,0,3,2
2971,Colville,15,9,16,15,12,11,2,-1,3,2,1,0
2972,Colville,10,10,10,11,15,16,0,0,0,0,2,3
2973,Colville,15,16,9,18,14,9,2,3,-1,4,2,-1
2974,Colville,13,12,15,8,16,15,1,1,2,-1,3,2
2975,Colville,16,12,13,8,17,10,3,1,1,-1,3,0
2976,Colville,15,15,14,14,11,11,2,2,2,2,0,0
2977,Colville,11,15,7,14,10,17,0,2,-2,2,0,3
2978,Colville,12,11,11,15,17,13,1,0,0,2,3,1
2979,Colville,17,16,15,10,16,15,3,3,2,0,3,2
2980,Colville,13,15,8,15,12,12,1,2,-1,2,1,1
2981,Colville,15,12,12,8,14,15,2,1,1,-1,2,2
2982,Colville,15,15,8,15,8,14,2,2,-1,2,-1,2
2983,Colville,10,16,8,15,17,15,0,3,-1,2,3,2
2984,Colville,15,12,11,11,18,14,2,1,0,0,4,2
2985,Colville,16,15,9,15,10,15,3,2,-1,2,0,2
2986,Colville,15,11,15,13,17,11,2,0,2,1,3,0
2987,Colville,14,12,16,15,17,13,2,1,3,2,3,1
2988,Colville,15,12,11,8,16,13,2,1,0,-1,3,1
2989,Colville,9,15,16,9,13,14,-1,2,3,-1,1,2
2990,Colville,16,16,13,16,6,16,3,3,1,3,-2,3
2991,Colville,17,14,11,12,17,11,3,2,0,1,3,0
2992,Colville,16,11,17,6,13,14,3,0,3,-2,1,2
2993,Colville,15,14,13,9,15,12,2,2,1,-1,2,1
2994,Colville,13,9,12,14,18,17,1,-1,1,2,4,3
2995,Colville,13,17,16,15,11,12,1,3,3,2,0,1
2996,Colville,15,15,8,14,9,10,2,2,-1,2,-1,0
2997,Colville,9,15,11,14,12,15,-1,2,0,2,1,2
2998,Colville,15,8,16,10,10,13,2,-1,3,0,0,1
2999,Colville,10,16,18,14,12,14,0,3,4,2,1,2
